GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360470317012,360470317012,"Block Group 2, Census Tract 317.01, Kings County, New York",704,196,142,88,142,88,0,12,0,12,0,12,0,12,0,12,0,12,516,197,90,51,0,12,426,188,0,12,0,12,0,12,0,12,11,22,26,30,0,12,9,14
1500000US360470317013,360470317013,"Block Group 3, Census Tract 317.01, Kings County, New York",294,106,59,48,34,28,25,24,25,24,0,12,0,12,0,12,0,12,207,95,7,11,0,12,181,87,19,30,0,12,0,12,0,12,0,12,22,36,0,12,6,10
1500000US360470317021,360470317021,"Block Group 1, Census Tract 317.02, Kings County, New York",845,285,97,62,97,62,0,12,0,12,0,12,0,12,0,12,0,12,640,251,88,89,0,12,544,187,0,12,8,13,0,12,0,12,26,31,18,21,0,12,64,72
1500000US360470317022,360470317022,"Block Group 2, Census Tract 317.02, Kings County, New York",315,180,28,34,19,31,9,14,9,14,0,12,0,12,0,12,0,12,236,166,116,151,39,61,73,53,0,12,8,13,0,12,0,12,23,38,8,12,0,12,20,26
1500000US360470317023,360470317023,"Block Group 3, Census Tract 317.02, Kings County, New York",645,165,56,40,38,35,18,29,18,29,0,12,0,12,0,12,0,12,473,134,56,47,0,12,406,116,11,19,0,12,16,26,0,12,0,12,79,63,0,12,21,27
1500000US360470319001,360470319001,"Block Group 1, Census Tract 319, Kings County, New York",596,181,62,42,50,37,12,17,12,17,0,12,0,12,0,12,0,12,420,163,19,23,0,12,390,163,11,18,0,12,0,12,0,12,0,12,114,86,0,12,0,12
1500000US360470319002,360470319002,"Block Group 2, Census Tract 319, Kings County, New York",440,142,145,80,145,80,0,12,0,12,0,12,0,12,0,12,0,12,264,120,17,20,0,12,234,121,13,21,0,12,0,12,0,12,0,12,31,40,0,12,0,12
1500000US360470319003,360470319003,"Block Group 3, Census Tract 319, Kings County, New York",429,179,133,100,103,91,30,35,30,35,0,12,0,12,0,12,0,12,242,114,15,25,0,12,227,102,0,12,0,12,0,12,0,12,0,12,45,36,0,12,9,13
1500000US360470321001,360470321001,"Block Group 1, Census Tract 321, Kings County, New York",494,228,37,35,37,35,0,12,0,12,0,12,0,12,0,12,0,12,354,204,0,12,0,12,354,204,0,12,0,12,0,12,11,19,19,30,39,42,34,55,0,12
1500000US360470321002,360470321002,"Block Group 2, Census Tract 321, Kings County, New York",378,189,149,105,149,105,0,12,0,12,0,12,0,12,0,12,0,12,229,128,117,78,0,12,103,77,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470321003,360470321003,"Block Group 3, Census Tract 321, Kings County, New York",731,193,109,85,109,85,0,12,0,12,0,12,0,12,0,12,0,12,523,164,39,45,0,12,484,165,0,12,0,12,0,12,0,12,32,35,42,66,16,25,9,15
1500000US360470321004,360470321004,"Block Group 4, Census Tract 321, Kings County, New York",898,235,77,60,61,55,16,24,16,24,0,12,0,12,0,12,0,12,791,239,113,93,0,12,661,199,17,28,0,12,0,12,0,12,0,12,30,31,0,12,0,12
1500000US360470323001,360470323001,"Block Group 1, Census Tract 323, Kings County, New York",1001,259,81,66,65,63,16,27,16,27,0,12,0,12,0,12,0,12,689,220,79,57,0,12,610,216,0,12,0,12,13,22,0,12,94,94,64,52,0,12,60,63
1500000US360470323002,360470323002,"Block Group 2, Census Tract 323, Kings County, New York",327,131,47,47,36,42,11,21,11,21,0,12,0,12,0,12,0,12,220,96,35,36,0,12,176,84,9,14,0,12,0,12,0,12,0,12,19,21,0,12,41,41
1500000US360470323003,360470323003,"Block Group 3, Census Tract 323, Kings County, New York",450,154,51,45,21,31,30,35,30,35,0,12,0,12,0,12,0,12,365,133,36,44,0,12,308,140,21,25,0,12,10,18,0,12,0,12,9,14,0,12,15,24
1500000US360470325001,360470325001,"Block Group 1, Census Tract 325, Kings County, New York",516,234,231,204,231,204,0,12,0,12,0,12,0,12,0,12,0,12,255,124,16,25,0,12,225,118,14,31,0,12,0,12,0,12,0,12,0,12,0,12,30,42
1500000US360470325002,360470325002,"Block Group 2, Census Tract 325, Kings County, New York",440,142,68,61,68,61,0,12,0,12,0,12,0,12,0,12,0,12,337,127,0,12,0,12,324,127,13,21,0,12,0,12,0,12,0,12,29,47,0,12,6,14
1500000US360470325003,360470325003,"Block Group 3, Census Tract 325, Kings County, New York",1618,278,282,175,273,176,9,16,9,16,0,12,0,12,0,12,0,12,1228,294,173,89,0,12,1055,284,0,12,0,12,7,18,0,12,0,12,101,96,0,12,0,12
1500000US360470326001,360470326001,"Block Group 1, Census Tract 326, Kings County, New York",112,91,41,67,0,12,41,67,41,67,0,12,0,12,0,12,0,12,71,59,0,12,0,12,71,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470326002,360470326002,"Block Group 2, Census Tract 326, Kings County, New York",357,173,63,70,7,13,56,67,56,67,0,12,0,12,0,12,0,12,176,112,104,81,33,54,39,51,0,12,0,12,5,10,0,12,0,12,88,75,0,12,25,36
1500000US360470326003,360470326003,"Block Group 3, Census Tract 326, Kings County, New York",554,209,119,88,84,68,35,57,35,57,0,12,0,12,0,12,0,12,315,155,74,100,0,12,214,134,27,40,0,12,0,12,0,12,0,12,109,100,5,22,6,24
1500000US360470326004,360470326004,"Block Group 4, Census Tract 326, Kings County, New York",357,185,123,108,123,108,0,12,0,12,0,12,0,12,0,12,0,12,211,96,40,47,0,12,141,98,30,47,0,12,0,12,0,12,0,12,23,26,0,12,0,12
1500000US360470326005,360470326005,"Block Group 5, Census Tract 326, Kings County, New York",447,300,117,122,94,97,23,41,0,12,23,41,0,12,0,12,0,12,323,202,0,12,0,12,323,202,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12
1500000US360470327001,360470327001,"Block Group 1, Census Tract 327, Kings County, New York",260,131,66,48,55,39,11,17,0,12,11,17,0,12,0,12,0,12,108,59,0,12,0,12,97,57,11,17,0,12,0,12,0,12,14,21,72,70,0,12,0,12
1500000US360470327002,360470327002,"Block Group 2, Census Tract 327, Kings County, New York",755,213,159,100,159,100,0,12,0,12,0,12,0,12,0,12,0,12,499,158,66,66,0,12,402,160,31,45,0,12,0,12,0,12,0,12,56,38,11,19,30,49
1500000US360470327003,360470327003,"Block Group 3, Census Tract 327, Kings County, New York",414,157,20,23,20,23,0,12,0,12,0,12,0,12,0,12,0,12,348,157,10,18,0,12,324,155,14,21,0,12,0,12,0,12,14,23,12,18,0,12,20,28
1500000US360470328001,360470328001,"Block Group 1, Census Tract 328, Kings County, New York",327,117,108,80,72,58,36,39,22,32,14,23,0,12,0,12,0,12,162,66,32,31,19,21,111,57,0,12,0,12,0,12,0,12,43,63,14,22,0,12,0,12
1500000US360470328002,360470328002,"Block Group 2, Census Tract 328, Kings County, New York",133,88,8,14,3,9,5,9,0,12,0,12,0,12,0,12,5,9,113,80,20,35,0,12,86,74,7,10,0,12,0,12,0,12,0,12,0,12,0,12,12,20
1500000US360470328003,360470328003,"Block Group 3, Census Tract 328, Kings County, New York",349,164,41,38,41,38,0,12,0,12,0,12,0,12,0,12,0,12,283,175,151,154,0,12,120,60,12,20,0,12,0,12,0,12,0,12,25,34,0,12,0,12
1500000US360470328004,360470328004,"Block Group 4, Census Tract 328, Kings County, New York",250,164,6,11,6,11,0,12,0,12,0,12,0,12,0,12,0,12,177,114,34,29,0,12,143,118,0,12,0,12,0,12,0,12,0,12,67,67,0,12,0,12
1500000US360470329001,360470329001,"Block Group 1, Census Tract 329, Kings County, New York",299,171,103,79,94,79,9,16,0,12,0,12,9,16,0,12,0,12,57,46,27,31,0,12,30,34,0,12,0,12,0,12,0,12,0,12,101,89,0,12,38,62
1500000US360470329002,360470329002,"Block Group 2, Census Tract 329, Kings County, New York",542,180,104,89,58,75,46,50,0,12,46,50,0,12,0,12,0,12,313,141,40,70,0,12,273,118,0,12,0,12,0,12,0,12,0,12,79,59,0,12,46,72
1500000US360470329003,360470329003,"Block Group 3, Census Tract 329, Kings County, New York",637,270,54,66,54,66,0,12,0,12,0,12,0,12,0,12,0,12,508,250,184,162,0,12,324,187,0,12,0,12,0,12,0,12,0,12,62,64,0,12,13,22
1500000US360470329004,360470329004,"Block Group 4, Census Tract 329, Kings County, New York",555,229,299,199,214,145,85,138,85,138,0,12,0,12,0,12,0,12,256,123,82,57,0,12,157,112,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470330000,360470330000,"Block Group 0, Census Tract 330, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470330001,360470330001,"Block Group 1, Census Tract 330, Kings County, New York",604,165,167,80,146,79,21,28,21,28,0,12,0,12,0,12,0,12,368,145,154,81,0,12,206,88,8,12,0,12,12,21,0,12,0,12,57,42,0,12,0,12
1500000US360470330002,360470330002,"Block Group 2, Census Tract 330, Kings County, New York",182,110,90,59,65,45,25,38,0,12,0,12,0,12,0,12,25,38,77,83,14,19,0,12,53,79,10,16,0,12,0,12,0,12,0,12,15,23,0,12,0,12
1500000US360470330003,360470330003,"Block Group 3, Census Tract 330, Kings County, New York",439,142,80,56,60,46,20,34,0,12,0,12,20,34,0,12,0,12,299,138,46,41,0,12,253,130,0,12,0,12,0,12,0,12,18,29,42,39,0,12,0,12
1500000US360470331001,360470331001,"Block Group 1, Census Tract 331, Kings County, New York",551,205,135,114,97,69,38,55,0,12,0,12,38,55,0,12,0,12,280,129,38,39,0,12,242,127,0,12,0,12,0,12,0,12,0,12,70,41,0,12,66,91
1500000US360470331002,360470331002,"Block Group 2, Census Tract 331, Kings County, New York",705,205,56,36,56,36,0,12,0,12,0,12,0,12,0,12,0,12,381,150,20,32,0,12,361,150,0,12,0,12,0,12,0,12,0,12,210,114,0,12,58,69
1500000US360470331003,360470331003,"Block Group 3, Census Tract 331, Kings County, New York",427,141,139,69,130,67,9,15,9,15,0,12,0,12,0,12,0,12,127,73,16,19,0,12,96,69,15,16,0,12,0,12,0,12,0,12,161,94,0,12,0,12
1500000US360470333001,360470333001,"Block Group 1, Census Tract 333, Kings County, New York",460,153,78,65,47,51,31,42,0,12,0,12,31,42,0,12,0,12,311,104,57,50,0,12,210,87,44,40,0,12,0,12,0,12,0,12,59,66,0,12,12,19
1500000US360470333002,360470333002,"Block Group 2, Census Tract 333, Kings County, New York",526,148,165,80,152,80,13,15,0,12,6,9,0,12,7,11,0,12,90,42,8,13,0,12,68,37,14,20,0,12,0,12,0,12,0,12,253,98,0,12,18,27
1500000US360470333003,360470333003,"Block Group 3, Census Tract 333, Kings County, New York",480,219,157,76,134,79,23,26,0,12,0,12,23,26,0,12,0,12,142,130,0,12,0,12,134,129,8,12,0,12,0,12,38,59,9,15,134,73,0,12,0,12
1500000US360470335001,360470335001,"Block Group 1, Census Tract 335, Kings County, New York",471,141,126,72,95,57,31,50,31,50,0,12,0,12,0,12,0,12,189,80,17,18,0,12,172,80,0,12,0,12,0,12,0,12,0,12,151,85,5,9,0,12
1500000US360470335002,360470335002,"Block Group 2, Census Tract 335, Kings County, New York",310,131,66,54,66,54,0,12,0,12,0,12,0,12,0,12,0,12,186,124,46,53,0,12,140,108,0,12,0,12,0,12,0,12,0,12,58,37,0,12,0,12
1500000US360470335003,360470335003,"Block Group 3, Census Tract 335, Kings County, New York",258,95,95,59,87,60,8,14,0,12,8,14,0,12,0,12,0,12,118,47,0,12,0,12,111,47,7,13,0,12,0,12,13,20,0,12,18,20,9,15,5,9
1500000US360470336000,360470336000,"Block Group 0, Census Tract 336, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470336001,360470336001,"Block Group 1, Census Tract 336, Kings County, New York",425,188,172,111,172,111,0,12,0,12,0,12,0,12,0,12,0,12,144,77,78,59,0,12,66,57,0,12,0,12,0,12,0,12,0,12,31,36,0,12,78,98
1500000US360470336002,360470336002,"Block Group 2, Census Tract 336, Kings County, New York",296,149,210,142,177,121,33,31,24,28,9,14,0,12,0,12,0,12,69,44,20,20,0,12,49,38,0,12,0,12,0,12,0,12,8,12,9,15,0,12,0,12
1500000US360470336003,360470336003,"Block Group 3, Census Tract 336, Kings County, New York",262,126,176,99,123,84,53,53,53,53,0,12,0,12,0,12,0,12,64,59,7,12,0,12,57,52,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12
1500000US360470336004,360470336004,"Block Group 4, Census Tract 336, Kings County, New York",170,121,128,114,128,114,0,12,0,12,0,12,0,12,0,12,0,12,33,41,8,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US360470336005,360470336005,"Block Group 5, Census Tract 336, Kings County, New York",447,186,272,138,183,101,89,90,89,90,0,12,0,12,0,12,0,12,118,76,69,60,0,12,49,43,0,12,0,12,0,12,0,12,0,12,38,59,19,34,0,12
1500000US360470337001,360470337001,"Block Group 1, Census Tract 337, Kings County, New York",490,156,75,59,75,59,0,12,0,12,0,12,0,12,0,12,0,12,350,109,26,26,0,12,314,108,10,15,0,12,0,12,0,12,0,12,20,31,26,31,19,31
1500000US360470337002,360470337002,"Block Group 2, Census Tract 337, Kings County, New York",424,113,118,60,111,58,7,11,7,11,0,12,0,12,0,12,0,12,198,87,0,12,0,12,198,87,0,12,0,12,0,12,0,12,0,12,92,60,0,12,16,19
1500000US360470337003,360470337003,"Block Group 3, Census Tract 337, Kings County, New York",620,157,115,68,105,68,10,15,0,12,0,12,0,12,10,15,0,12,421,134,18,29,0,12,395,135,8,12,0,12,0,12,0,12,8,12,59,49,0,12,17,21
1500000US360470339001,360470339001,"Block Group 1, Census Tract 339, Kings County, New York",574,196,83,49,57,40,26,33,26,33,0,12,0,12,0,12,0,12,459,169,27,43,0,12,414,168,18,24,0,12,11,19,0,12,0,12,21,33,0,12,0,12
1500000US360470339002,360470339002,"Block Group 2, Census Tract 339, Kings County, New York",465,233,63,72,63,72,0,12,0,12,0,12,0,12,0,12,0,12,368,209,19,32,0,12,349,205,0,12,0,12,0,12,0,12,0,12,34,42,0,12,0,12
1500000US360470339003,360470339003,"Block Group 3, Census Tract 339, Kings County, New York",274,129,69,67,0,12,69,67,0,12,28,44,0,12,0,12,41,48,134,93,0,12,0,12,134,93,0,12,0,12,0,12,0,12,0,12,17,28,0,12,54,53
1500000US360470339004,360470339004,"Block Group 4, Census Tract 339, Kings County, New York",447,176,71,53,59,50,12,18,12,18,0,12,0,12,0,12,0,12,324,142,60,41,0,12,264,143,0,12,0,12,0,12,0,12,0,12,10,16,0,12,42,46
1500000US360470340001,360470340001,"Block Group 1, Census Tract 340, Kings County, New York",467,94,56,38,56,38,0,12,0,12,0,12,0,12,0,12,0,12,385,113,128,80,0,12,257,88,0,12,0,12,0,12,0,12,0,12,26,25,0,12,0,12
1500000US360470340002,360470340002,"Block Group 2, Census Tract 340, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470341001,360470341001,"Block Group 1, Census Tract 341, Kings County, New York",299,104,21,33,21,33,0,12,0,12,0,12,0,12,0,12,0,12,258,95,31,35,0,12,227,108,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12
1500000US360470341002,360470341002,"Block Group 2, Census Tract 341, Kings County, New York",387,122,113,84,92,81,21,24,21,24,0,12,0,12,0,12,0,12,252,106,37,41,0,12,215,102,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12
1500000US360470341003,360470341003,"Block Group 3, Census Tract 341, Kings County, New York",428,132,100,57,100,57,0,12,0,12,0,12,0,12,0,12,0,12,244,96,34,39,0,12,186,78,24,27,0,12,25,28,0,12,0,12,28,34,0,12,31,29
1500000US360470342001,360470342001,"Block Group 1, Census Tract 342, Kings County, New York",519,176,136,122,18,31,118,120,76,89,0,12,0,12,42,52,0,12,332,132,155,111,0,12,177,118,0,12,0,12,9,18,0,12,0,12,42,59,0,12,0,12
1500000US360470342002,360470342002,"Block Group 2, Census Tract 342, Kings County, New York",301,185,101,165,67,110,34,56,34,56,0,12,0,12,0,12,0,12,168,92,60,55,0,12,108,88,0,12,0,12,0,12,0,12,0,12,32,52,0,12,0,12
1500000US360470342003,360470342003,"Block Group 3, Census Tract 342, Kings County, New York",338,149,97,63,82,59,15,23,15,23,0,12,0,12,0,12,0,12,196,124,87,89,0,12,109,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,56
1500000US360470342004,360470342004,"Block Group 4, Census Tract 342, Kings County, New York",216,152,47,65,47,65,0,12,0,12,0,12,0,12,0,12,0,12,110,97,56,63,0,12,54,80,0,12,0,12,18,21,0,12,0,12,0,12,0,12,41,52
1500000US360470343001,360470343001,"Block Group 1, Census Tract 343, Kings County, New York",814,197,46,46,27,36,19,30,19,30,0,12,0,12,0,12,0,12,671,147,172,105,24,37,475,115,0,12,0,12,0,12,0,12,0,12,84,83,0,12,13,22
1500000US360470343002,360470343002,"Block Group 2, Census Tract 343, Kings County, New York",304,140,58,47,35,34,23,35,0,12,0,12,0,12,0,12,23,35,196,96,44,49,0,12,152,88,0,12,0,12,0,12,0,12,0,12,19,29,0,12,31,49
1500000US360470343003,360470343003,"Block Group 3, Census Tract 343, Kings County, New York",651,214,138,97,126,95,12,19,12,19,0,12,0,12,0,12,0,12,405,132,80,62,0,12,316,119,9,25,0,12,0,12,0,12,0,12,79,89,0,12,29,33
1500000US360470345001,360470345001,"Block Group 1, Census Tract 345, Kings County, New York",370,144,91,68,73,64,18,21,18,21,0,12,0,12,0,12,0,12,247,89,43,29,0,12,204,91,0,12,0,12,0,12,0,12,0,12,19,32,13,15,0,12
1500000US360470345002,360470345002,"Block Group 2, Census Tract 345, Kings County, New York",665,207,126,84,108,82,18,20,8,13,10,15,0,12,0,12,0,12,507,187,59,54,0,12,448,171,0,12,0,12,0,12,14,21,0,12,18,29,0,12,0,12
1500000US360470347001,360470347001,"Block Group 1, Census Tract 347, Kings County, New York",281,154,8,13,8,13,0,12,0,12,0,12,0,12,0,12,0,12,208,110,61,71,0,12,147,93,0,12,0,12,0,12,0,12,0,12,10,17,0,12,55,64
1500000US360470347002,360470347002,"Block Group 2, Census Tract 347, Kings County, New York",528,183,121,83,85,72,36,57,36,57,0,12,0,12,0,12,0,12,319,123,57,60,0,12,262,111,0,12,0,12,0,12,0,12,0,12,79,102,0,12,9,17
1500000US360470347003,360470347003,"Block Group 3, Census Tract 347, Kings County, New York",578,175,119,86,102,84,17,19,9,14,8,12,0,12,0,12,0,12,405,140,121,81,0,12,273,126,11,17,0,12,9,17,0,12,0,12,27,42,0,12,18,28
1500000US360470348001,360470348001,"Block Group 1, Census Tract 348, Kings County, New York",392,141,141,75,127,68,14,18,14,18,0,12,0,12,0,12,0,12,134,88,12,26,0,12,122,93,0,12,0,12,0,12,0,12,0,12,102,81,0,12,15,26
1500000US360470348002,360470348002,"Block Group 2, Census Tract 348, Kings County, New York",531,182,36,34,24,24,12,22,12,22,0,12,0,12,0,12,0,12,362,134,137,65,0,12,225,118,0,12,0,12,0,12,0,12,4,6,90,56,0,12,39,42
1500000US360470349001,360470349001,"Block Group 1, Census Tract 349, Kings County, New York",525,165,66,45,47,40,19,22,11,18,8,13,0,12,0,12,0,12,365,157,16,26,0,12,349,148,0,12,0,12,0,12,0,12,25,41,69,56,0,12,0,12
1500000US360470349002,360470349002,"Block Group 2, Census Tract 349, Kings County, New York",369,134,75,41,75,41,0,12,0,12,0,12,0,12,0,12,0,12,294,133,12,20,0,12,256,119,26,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470349003,360470349003,"Block Group 3, Census Tract 349, Kings County, New York",913,203,119,66,119,66,0,12,0,12,0,12,0,12,0,12,0,12,757,198,96,62,0,12,647,185,14,23,0,12,0,12,0,12,0,12,37,54,0,12,0,12
1500000US360470349004,360470349004,"Block Group 4, Census Tract 349, Kings County, New York",367,139,36,59,36,59,0,12,0,12,0,12,0,12,0,12,0,12,277,102,39,41,0,12,214,86,24,28,0,12,25,39,0,12,0,12,19,31,0,12,10,15
1500000US360470350001,360470350001,"Block Group 1, Census Tract 350, Kings County, New York",939,224,251,120,205,97,46,46,30,32,0,12,16,26,0,12,0,12,558,160,52,55,0,12,506,157,0,12,0,12,0,12,0,12,16,24,98,63,16,23,0,12
1500000US360470350002,360470350002,"Block Group 2, Census Tract 350, Kings County, New York",334,134,112,65,103,64,9,14,9,14,0,12,0,12,0,12,0,12,181,82,64,63,0,12,99,45,18,20,0,12,0,12,0,12,0,12,33,34,8,21,0,12
1500000US360470351001,360470351001,"Block Group 1, Census Tract 351, Kings County, New York",526,161,103,72,90,68,13,23,13,23,0,12,0,12,0,12,0,12,283,125,115,77,0,12,158,107,10,16,0,12,10,14,0,12,0,12,119,114,0,12,11,17
1500000US360470351002,360470351002,"Block Group 2, Census Tract 351, Kings County, New York",592,259,16,24,16,24,0,12,0,12,0,12,0,12,0,12,0,12,561,263,94,63,0,12,467,242,0,12,0,12,0,12,0,12,0,12,6,19,0,12,9,15
1500000US360470351003,360470351003,"Block Group 3, Census Tract 351, Kings County, New York",496,183,95,90,60,55,35,39,35,39,0,12,0,12,0,12,0,12,365,159,92,64,0,12,266,127,7,15,0,12,0,12,0,12,0,12,36,42,0,12,0,12
1500000US360470352000,360470352000,"Block Group 0, Census Tract 352, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470352001,360470352001,"Block Group 1, Census Tract 352, Kings County, New York",75,41,16,17,7,10,9,13,9,13,0,12,0,12,0,12,0,12,49,37,5,11,0,12,44,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14
1500000US360470353001,360470353001,"Block Group 1, Census Tract 353, Kings County, New York",932,187,54,45,38,37,16,25,16,25,0,12,0,12,0,12,0,12,862,187,73,56,0,12,769,180,20,31,0,12,0,12,0,12,0,12,0,12,0,12,16,18
1500000US360470353002,360470353002,"Block Group 2, Census Tract 353, Kings County, New York",639,162,65,49,53,44,12,19,0,12,0,12,12,19,0,12,0,12,398,148,19,31,0,12,370,144,9,13,0,12,0,12,0,12,0,12,145,85,10,15,21,33
1500000US360470353003,360470353003,"Block Group 3, Census Tract 353, Kings County, New York",620,167,212,106,185,109,27,34,27,34,0,12,0,12,0,12,0,12,288,110,44,43,0,12,206,94,38,44,0,12,37,62,0,12,6,11,30,48,0,12,47,43
1500000US360470354001,360470354001,"Block Group 1, Census Tract 354, Kings County, New York",978,339,243,162,243,162,0,12,0,12,0,12,0,12,0,12,0,12,661,245,218,139,0,12,443,235,0,12,0,12,0,12,0,12,0,12,74,67,0,12,0,12
1500000US360470354002,360470354002,"Block Group 2, Census Tract 354, Kings County, New York",829,199,359,144,327,143,32,38,32,38,0,12,0,12,0,12,0,12,389,154,20,28,0,12,328,157,41,45,0,12,0,12,0,12,0,12,65,51,14,25,2,12
1500000US360470354003,360470354003,"Block Group 3, Census Tract 354, Kings County, New York",454,274,81,108,64,103,17,29,0,12,17,29,0,12,0,12,0,12,266,173,28,45,0,12,238,173,0,12,0,12,17,27,0,12,0,12,37,53,53,86,0,12
1500000US360470355001,360470355001,"Block Group 1, Census Tract 355, Kings County, New York",647,190,102,70,102,70,0,12,0,12,0,12,0,12,0,12,0,12,481,161,77,83,0,12,384,140,20,31,0,12,26,37,0,12,0,12,21,20,0,12,17,30
1500000US360470355002,360470355002,"Block Group 2, Census Tract 355, Kings County, New York",551,193,157,92,149,90,8,13,8,13,0,12,0,12,0,12,0,12,360,123,81,68,0,12,246,98,9,14,24,39,8,13,0,12,0,12,26,33,0,12,0,12
1500000US360470355003,360470355003,"Block Group 3, Census Tract 355, Kings County, New York",930,247,211,112,179,96,32,37,32,37,0,12,0,12,0,12,0,12,584,185,57,49,0,12,479,175,48,46,0,12,0,12,0,12,7,11,114,85,0,12,14,23
1500000US360470356011,360470356011,"Block Group 1, Census Tract 356.01, Kings County, New York",949,221,224,97,224,97,0,12,0,12,0,12,0,12,0,12,0,12,678,204,126,68,8,17,544,208,0,12,0,12,0,12,0,12,0,12,47,39,0,12,0,12
1500000US360470356021,360470356021,"Block Group 1, Census Tract 356.02, Kings County, New York",232,124,89,77,89,77,0,12,0,12,0,12,0,12,0,12,0,12,131,86,25,30,0,12,106,81,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12
